Date,Open,High,Low,Close,Adj Close,Volume
1999-01-20,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,2.186840295791626,0
1999-01-21,3.0999999046325684,3.259999990463257,2.940000057220459,3.25,2.153707265853882,10500
1999-01-22,3.299999952316284,3.380000114440918,3.2200000286102295,3.259999990463257,2.160332441329956,4500
1999-01-25,3.25,3.259999990463257,3.069999933242798,3.259999990463257,2.160332441329956,15500
1999-01-26,3.259999990463257,3.259999990463257,3.259999990463257,3.259999990463257,2.160332441329956,0
1999-01-27,3.200000047683716,3.200000047683716,3.119999885559082,3.200000047683716,2.120572566986084,5000
1999-01-28,3.200000047683716,3.2799999713897705,3.1600000858306885,3.1600000858306885,2.0940659046173096,8500
1999-01-29,3.200000047683716,3.240000009536743,3.0199999809265137,3.0299999713897705,2.007918119430542,37000
1999-02-01,3.0999999046325684,3.119999885559082,3.0999999046325684,3.0999999046325684,2.054304599761963,7500
1999-02-02,3.200000047683716,3.200000047683716,3.0199999809265137,3.190000057220459,2.113945960998535,34500
1999-02-03,3.240000009536743,3.25,3.1500000953674316,3.1700000762939453,2.100691795349121,60500
1999-02-04,3.200000047683716,3.200000047683716,3.0999999046325684,3.0999999046325684,2.054304599761963,30000
1999-02-05,3.180000066757202,3.200000047683716,3.0199999809265137,3.0999999046325684,2.054304599761963,27500
1999-02-08,3.0999999046325684,3.140000104904175,3.0999999046325684,3.130000114440918,2.074185371398926,9500
1999-02-09,3.0,3.0999999046325684,3.0,3.059999942779541,2.0277974605560303,9000
1999-02-10,3.190000057220459,3.200000047683716,3.0,3.0199999809265137,2.0012898445129395,13000
1999-02-11,3.0999999046325684,3.0999999046325684,3.0,3.059999942779541,2.0277974605560303,23000
1999-02-12,3.0,3.0999999046325684,3.0,3.0,1.988036870956421,86500
1999-02-15,3.0,3.0,3.0,3.0,1.988036870956421,3500
1999-02-16,3.109999895095825,3.109999895095825,3.009999990463257,3.009999990463257,1.994664192199707,4000
1999-02-17,3.0199999809265137,3.0799999237060547,3.0,3.0199999809265137,2.0012898445129395,3000
1999-02-18,2.950000047683716,3.0999999046325684,2.950000047683716,3.0,1.988036870956421,55000
1999-02-19,3.049999952316284,3.049999952316284,2.9000000953674316,3.0,1.988036870956421,47500
1999-02-22,3.0999999046325684,3.0999999046325684,2.799999952316284,2.990000009536743,1.981410264968872,3500
1999-02-23,2.9100000858306885,2.9100000858306885,2.8399999141693115,2.880000114440918,1.908515214920044,12500
1999-02-24,2.819999933242798,2.9000000953674316,2.799999952316284,2.9000000953674316,1.9217690229415894,21000
1999-02-25,2.940000057220459,2.9600000381469727,2.8499999046325684,2.8499999046325684,1.8886351585388184,12500
1999-02-26,2.9000000953674316,2.9000000953674316,2.8399999141693115,2.880000114440918,1.908515214920044,13500
1999-03-01,2.8499999046325684,2.869999885559082,2.799999952316284,2.8399999141693115,1.8820083141326904,50000
1999-03-02,2.8399999141693115,2.8399999141693115,2.8399999141693115,2.8399999141693115,1.8820083141326904,0
1999-03-03,3.0399999618530273,3.5399999618530273,3.0399999618530273,3.509999990463257,2.326003074645996,102500
1999-03-04,3.5,3.5,3.119999885559082,3.319999933242798,2.200093984603882,284000
1999-03-05,3.490000009536743,3.490000009536743,3.200000047683716,3.2699999809265137,2.1669602394104004,271000
1999-03-08,3.690000057220459,3.690000057220459,3.299999952316284,3.299999952316284,2.186840295791626,212000
1999-03-09,3.5899999141693115,3.5999999046325684,3.200000047683716,3.200000047683716,2.120572566986084,119000
1999-03-10,2.940000057220459,3.200000047683716,2.940000057220459,3.1500000953674316,2.0874385833740234,19000
1999-03-11,3.0999999046325684,3.190000057220459,3.0,3.0,1.988036870956421,61500
1999-03-12,3.0,3.049999952316284,2.799999952316284,2.890000104904175,1.91514253616333,69500
1999-03-15,3.0199999809265137,3.0199999809265137,2.9000000953674316,2.9000000953674316,1.9217690229415894,49500
1999-03-16,2.9200000762939453,3.0199999809265137,2.799999952316284,2.8399999141693115,1.8820083141326904,66000
1999-03-17,2.990000009536743,2.990000009536743,2.819999933242798,2.8299999237060547,1.8753817081451416,13500
1999-03-18,2.8299999237060547,2.8299999237060547,2.8299999237060547,2.8299999237060547,1.8753817081451416,0
1999-03-19,2.8399999141693115,2.8499999046325684,2.7699999809265137,2.7899999618530273,1.8488744497299194,67000
1999-03-22,2.9000000953674316,2.9000000953674316,2.7799999713897705,2.799999952316284,1.8555010557174683,61500
1999-03-23,2.880000114440918,2.880000114440918,2.75,2.8299999237060547,1.8753817081451416,45000
1999-03-24,2.799999952316284,2.819999933242798,2.740000009536743,2.799999952316284,1.8555010557174683,51500
1999-03-25,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,1.8555010557174683,0
1999-03-26,2.700000047683716,2.759999990463257,2.5999999046325684,2.619999885559082,1.7362189292907715,53000
1999-03-29,2.619999885559082,2.619999885559082,2.619999885559082,2.619999885559082,1.7362189292907715,0
1999-03-30,2.75,2.7699999809265137,2.5999999046325684,2.680000066757202,1.77597975730896,23000
1999-03-31,2.799999952316284,2.859999895095825,2.799999952316284,2.799999952316284,1.8555010557174683,7500
1999-04-01,2.6500000953674316,2.799999952316284,2.6500000953674316,2.7899999618530273,1.8488744497299194,4500
1999-04-02,2.7899999618530273,2.7899999618530273,2.7899999618530273,2.7899999618530273,1.8488744497299194,0
1999-04-05,2.7899999618530273,2.799999952316284,2.609999895095825,2.6500000953674316,1.7560997009277344,9500
1999-04-06,2.740000009536743,2.740000009536743,2.609999895095825,2.609999895095825,1.729591965675354,11500
1999-04-07,2.690000057220459,2.700000047683716,2.6500000953674316,2.6500000953674316,1.7560997009277344,10000
1999-04-08,2.6500000953674316,2.680000066757202,2.630000114440918,2.630000114440918,1.742845892906189,13000
1999-04-09,2.640000104904175,2.700000047683716,2.5999999046325684,2.619999885559082,1.7362189292907715,9000
1999-04-12,2.609999895095825,2.619999885559082,2.5999999046325684,2.619999885559082,1.7362189292907715,1500
1999-04-13,2.5999999046325684,2.6500000953674316,2.5999999046325684,2.640000104904175,1.7494722604751587,5500
1999-04-14,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,1.7494722604751587,0
1999-04-15,2.5999999046325684,2.700000047683716,2.5999999046325684,2.5999999046325684,1.7229653596878052,6000
1999-04-16,2.609999895095825,2.609999895095825,2.5399999618530273,2.5899999141693115,1.7163382768630981,17500
1999-04-19,2.5999999046325684,2.640000104904175,2.5199999809265137,2.640000104904175,1.7494722604751587,11000
1999-04-20,2.5999999046325684,2.690000057220459,2.5999999046325684,2.6700000762939453,1.7693530321121216,16500
1999-04-21,2.759999990463257,2.759999990463257,2.619999885559082,2.640000104904175,1.7494722604751587,9000
1999-04-22,2.6500000953674316,2.7100000381469727,2.5999999046325684,2.6500000953674316,1.7560997009277344,7500
1999-04-23,2.5999999046325684,2.6500000953674316,2.5999999046325684,2.5999999046325684,1.7229653596878052,34500
1999-04-26,2.5,2.5999999046325684,2.4600000381469727,2.4700000286102295,1.6368168592453003,13000
1999-04-27,2.4700000286102295,2.4700000286102295,2.4700000286102295,2.4700000286102295,1.6368168592453003,0
1999-04-28,2.5999999046325684,2.5999999046325684,2.5,2.5,1.6566972732543945,10500
1999-04-29,2.5999999046325684,2.5999999046325684,2.5,2.5899999141693115,1.7163382768630981,5000
1999-04-30,2.5899999141693115,2.5899999141693115,2.5899999141693115,2.5899999141693115,1.7163382768630981,0
1999-05-03,2.5999999046325684,2.7300000190734863,2.5,2.5199999809265137,1.6699507236480713,9500
1999-05-04,2.740000009536743,2.740000009536743,2.5399999618530273,2.5399999618530273,1.6832046508789062,152500
1999-05-05,2.740000009536743,2.740000009536743,2.5999999046325684,2.609999895095825,1.729591965675354,15500
1999-05-06,2.5999999046325684,2.7300000190734863,2.5999999046325684,2.6600000858306885,1.762725830078125,16000
1999-05-07,2.5399999618530273,2.75,2.5399999618530273,2.75,1.822366714477539,6500
1999-05-10,2.700000047683716,2.799999952316284,2.700000047683716,2.7899999618530273,1.8488744497299194,15000
1999-05-11,2.8399999141693115,2.9000000953674316,2.7100000381469727,2.7100000381469727,1.7958602905273438,39000
1999-05-12,2.7100000381469727,2.759999990463257,2.700000047683716,2.7100000381469727,1.7958602905273438,11000
1999-05-13,2.759999990463257,2.799999952316284,2.6600000858306885,2.680000066757202,1.77597975730896,13000
1999-05-14,2.6600000858306885,2.8499999046325684,2.6500000953674316,2.700000047683716,1.7892332077026367,54500
1999-05-17,2.7100000381469727,2.9000000953674316,2.7100000381469727,2.9000000953674316,1.9217690229415894,34000
1999-05-18,2.9000000953674316,2.9000000953674316,2.799999952316284,2.9000000953674316,1.9217690229415894,9500
1999-05-19,2.890000104904175,3.0799999237060547,2.890000104904175,3.0799999237060547,2.041051149368286,29000
1999-05-20,3.1700000762939453,3.25,3.0,3.0299999713897705,2.007918119430542,60500
1999-05-21,3.0,3.0399999618530273,2.9000000953674316,2.9000000953674316,1.9217690229415894,9000
1999-05-24,2.9000000953674316,2.9800000190734863,2.8399999141693115,2.8499999046325684,1.8886351585388184,7000
1999-05-25,2.8499999046325684,2.8499999046325684,2.5999999046325684,2.8499999046325684,1.8886351585388184,54000
1999-05-26,2.799999952316284,2.799999952316284,2.7799999713897705,2.7799999713897705,1.8422468900680542,5000
1999-05-27,2.799999952316284,2.799999952316284,2.75,2.759999990463257,1.828993797302246,2500
1999-05-28,2.75,2.799999952316284,2.5999999046325684,2.6500000953674316,1.7560997009277344,48000
1999-05-31,2.7799999713897705,2.809999942779541,2.7799999713897705,2.799999952316284,1.8555010557174683,42500
1999-06-01,3.0999999046325684,3.0999999046325684,2.9000000953674316,3.0,1.988036870956421,110500
1999-06-02,3.0899999141693115,3.0899999141693115,2.9200000762939453,2.9700000286102295,1.9681569337844849,41000
1999-06-03,2.9200000762939453,3.049999952316284,2.9000000953674316,2.9800000190734863,1.974783182144165,43500
1999-06-04,2.9200000762939453,2.9600000381469727,2.859999895095825,2.9100000858306885,1.9283957481384277,111500
1999-06-07,3.5,3.5199999809265137,3.0,3.0999999046325684,2.054304599761963,149500
1999-06-08,2.9800000190734863,3.180000066757202,2.9800000190734863,3.049999952316284,2.0211706161499023,59500
1999-06-09,3.0999999046325684,3.140000104904175,3.0999999046325684,3.0999999046325684,2.054304599761963,36000
1999-06-10,3.0799999237060547,3.119999885559082,3.0199999809265137,3.0199999809265137,2.0012898445129395,97500
1999-06-11,3.0799999237060547,3.0799999237060547,2.9800000190734863,3.0,1.988036870956421,38000
1999-06-14,2.9800000190734863,2.9800000190734863,2.799999952316284,2.8499999046325684,1.8886351585388184,6000
1999-06-15,2.819999933242798,2.890000104904175,2.799999952316284,2.8499999046325684,1.8886351585388184,9500
1999-06-16,2.809999942779541,2.9000000953674316,2.799999952316284,2.8499999046325684,2.0311732292175293,17000
1999-06-17,2.9000000953674316,3.0,2.9000000953674316,2.9800000190734863,2.1238231658935547,28000
1999-06-18,2.950000047683716,2.950000047683716,2.9000000953674316,2.950000047683716,2.102442741394043,6000
1999-06-21,2.859999895095825,2.9700000286102295,2.859999895095825,2.9700000286102295,2.116696357727051,6500
1999-06-22,2.990000009536743,2.990000009536743,2.8499999046325684,2.950000047683716,2.102442741394043,4000
1999-06-23,3.0,3.5999999046325684,2.819999933242798,3.4000000953674316,2.423153877258301,217500
1999-06-24,3.200000047683716,3.200000047683716,3.0899999141693115,3.0999999046325684,2.209346294403076,71000
1999-06-25,3.200000047683716,3.200000047683716,3.119999885559082,3.180000066757202,2.266362428665161,40500
1999-06-28,3.180000066757202,3.180000066757202,3.0799999237060547,3.0799999237060547,2.1950924396514893,5500
1999-06-29,3.0199999809265137,3.180000066757202,3.0199999809265137,3.1500000953674316,2.244981288909912,7500
1999-06-30,2.9100000858306885,3.0999999046325684,2.9100000858306885,3.0999999046325684,2.209346294403076,7500
1999-07-01,3.190000057220459,3.190000057220459,3.069999933242798,3.0999999046325684,2.209346294403076,3500
1999-07-02,3.0999999046325684,3.1600000858306885,3.0799999237060547,3.0999999046325684,2.209346294403076,17000
1999-07-05,3.1500000953674316,3.1500000953674316,3.049999952316284,3.109999895095825,2.216473340988159,41500
1999-07-06,3.119999885559082,3.1500000953674316,3.0999999046325684,3.130000114440918,2.230727434158325,33000
1999-07-07,3.140000104904175,3.200000047683716,3.0999999046325684,3.1700000762939453,2.259235143661499,35000
1999-07-08,3.140000104904175,3.190000057220459,3.130000114440918,3.1600000858306885,2.2521088123321533,11500
1999-07-09,3.200000047683716,3.25,3.130000114440918,3.1500000953674316,2.244981288909912,57500
1999-07-12,3.2699999809265137,3.5999999046325684,3.200000047683716,3.4600000381469727,2.4659159183502197,56500
1999-07-13,3.299999952316284,3.4000000953674316,3.299999952316284,3.309999942779541,2.3590121269226074,19500
1999-07-14,3.299999952316284,3.4000000953674316,3.2100000381469727,3.319999933242798,2.366138458251953,12000
1999-07-15,3.4700000286102295,3.4700000286102295,3.1600000858306885,3.190000057220459,2.273489475250244,90500
1999-07-16,3.200000047683716,3.299999952316284,3.1600000858306885,3.2799999713897705,2.3376312255859375,109500
1999-07-19,3.5999999046325684,4.090000152587891,3.5999999046325684,3.930000066757202,2.8008813858032227,306000
1999-07-20,4.0,4.03000020980835,3.4000000953674316,3.7200000286102295,2.6512157917022705,172000
1999-07-21,3.4200000762939453,3.8499999046325684,3.4000000953674316,3.809999942779541,2.7153584957122803,56500
1999-07-22,3.6600000858306885,3.880000114440918,3.6600000858306885,3.7200000286102295,2.6512157917022705,108000
1999-07-23,3.6700000762939453,3.8499999046325684,3.630000114440918,3.6700000762939453,2.615581512451172,65000
1999-07-26,3.799999952316284,3.799999952316284,3.5799999237060547,3.690000057220459,2.6298351287841797,36500
1999-07-27,3.75,3.75,3.5999999046325684,3.619999885559082,2.5799460411071777,13500
1999-07-28,3.5199999809265137,3.5799999237060547,3.440000057220459,3.5,2.4944233894348145,53000
1999-07-29,3.5,3.509999990463257,3.4000000953674316,3.4000000953674316,2.423153877258301,91500
1999-07-30,3.440000057220459,3.5,3.299999952316284,3.299999952316284,2.3518853187561035,220500
1999-08-02,3.4000000953674316,3.4000000953674316,3.3399999141693115,3.3399999141693115,2.38039231300354,7500
1999-08-03,3.3499999046325684,3.4000000953674316,3.200000047683716,3.200000047683716,2.280616044998169,148500
1999-08-04,3.299999952316284,3.390000104904175,3.299999952316284,3.359999895095825,2.394646167755127,96500
1999-08-05,3.359999895095825,3.4000000953674316,3.299999952316284,3.390000104904175,2.416027307510376,24500
1999-08-06,3.319999933242798,3.319999933242798,3.240000009536743,3.25,2.3162505626678467,32500
1999-08-09,3.4000000953674316,3.4000000953674316,3.319999933242798,3.3499999046325684,2.3875198364257812,10000
1999-08-10,3.3399999141693115,3.3399999141693115,3.2100000381469727,3.2799999713897705,2.3376312255859375,35000
1999-08-11,3.2799999713897705,3.299999952316284,3.2200000286102295,3.2899999618530273,2.3447577953338623,71000
1999-08-12,3.2200000286102295,3.3499999046325684,3.2200000286102295,3.2899999618530273,2.3447577953338623,64500
1999-08-13,3.299999952316284,3.369999885559082,3.200000047683716,3.2899999618530273,2.3447577953338623,76000
1999-08-16,3.299999952316284,3.4000000953674316,3.2300000190734863,3.4000000953674316,2.423153877258301,62000
1999-08-17,3.4000000953674316,3.4000000953674316,3.309999942779541,3.3399999141693115,2.38039231300354,71500
1999-08-18,3.5,3.5999999046325684,3.4000000953674316,3.569999933242798,2.544311761856079,200500
1999-08-19,3.549999952316284,3.680000066757202,3.5,3.5199999809265137,2.5086770057678223,50000
1999-08-20,3.509999990463257,3.5999999046325684,3.509999990463257,3.569999933242798,2.544311761856079,115500
1999-08-23,3.700000047683716,3.740000009536743,3.5999999046325684,3.6500000953674316,2.601327657699585,161000
1999-08-24,3.799999952316284,3.799999952316284,3.700000047683716,3.799999952316284,2.7082314491271973,186000
1999-08-25,3.799999952316284,3.9000000953674316,3.680000066757202,3.680000066757202,2.6227076053619385,165500
1999-08-26,3.630000114440918,3.7799999713897705,3.619999885559082,3.7300000190734863,2.6583428382873535,35500
1999-08-27,3.799999952316284,3.799999952316284,3.5999999046325684,3.6700000762939453,2.615581512451172,63500
1999-08-30,3.799999952316284,3.799999952316284,3.640000104904175,3.7200000286102295,2.6512157917022705,33500
1999-08-31,3.640000104904175,3.700000047683716,3.5999999046325684,3.680000066757202,2.6227076053619385,30500
1999-09-01,3.5999999046325684,3.6500000953674316,3.509999990463257,3.6500000953674316,2.601327657699585,69500
1999-09-02,3.5999999046325684,3.640000104904175,3.559999942779541,3.619999885559082,2.5799460411071777,58000
1999-09-03,3.5999999046325684,3.5999999046325684,3.559999942779541,3.5799999237060547,2.551439046859741,32000
1999-09-06,3.5999999046325684,3.6500000953674316,3.549999952316284,3.609999895095825,2.572819709777832,88000
1999-09-07,3.5,3.690000057220459,3.5,3.569999933242798,2.544311761856079,40000
1999-09-08,3.5999999046325684,3.5999999046325684,3.559999942779541,3.559999942779541,2.5371851921081543,14500
1999-09-09,3.549999952316284,3.6500000953674316,3.5399999618530273,3.5899999141693115,2.558566093444824,59500
1999-09-10,3.5999999046325684,3.6600000858306885,3.5999999046325684,3.609999895095825,2.572819709777832,54500
1999-09-13,3.609999895095825,3.609999895095825,3.609999895095825,3.609999895095825,2.572819709777832,0
1999-09-14,3.700000047683716,3.700000047683716,3.5999999046325684,3.5999999046325684,2.565692186355591,17000
1999-09-15,3.5999999046325684,3.5999999046325684,3.559999942779541,3.5999999046325684,2.565692186355591,16500
1999-09-16,3.559999942779541,3.609999895095825,3.559999942779541,3.569999933242798,2.544311761856079,32000
1999-09-17,3.559999942779541,3.5999999046325684,3.549999952316284,3.5799999237060547,2.551439046859741,52500
1999-09-20,3.5999999046325684,3.6600000858306885,3.559999942779541,3.559999942779541,2.5371851921081543,36500
1999-09-21,3.5899999141693115,3.5999999046325684,3.5,3.549999952316284,2.5300581455230713,18000
1999-09-22,3.5,3.5999999046325684,3.5,3.509999990463257,2.5015509128570557,28000
1999-09-23,3.5899999141693115,3.5899999141693115,3.5,3.509999990463257,2.5015509128570557,30500
1999-09-24,3.5,3.549999952316284,3.4000000953674316,3.430000066757202,2.444535493850708,69500
1999-09-27,3.4100000858306885,3.5,3.4000000953674316,3.4200000762939453,2.437408447265625,34000
1999-09-28,3.4000000953674316,3.490000009536743,3.4000000953674316,3.4700000286102295,2.4730429649353027,47500
1999-09-29,3.5,3.569999933242798,3.4200000762939453,3.5,2.4944233894348145,82000
1999-09-30,3.450000047683716,3.5,3.430000066757202,3.4800000190734863,2.4801692962646484,31500
1999-10-01,3.4200000762939453,3.4600000381469727,3.4000000953674316,3.450000047683716,2.458789110183716,93000
1999-10-04,3.5,3.5,3.4100000858306885,3.490000009536743,2.4872965812683105,42000
1999-10-05,3.4100000858306885,3.5,3.4100000858306885,3.490000009536743,2.4872965812683105,39500
1999-10-06,3.5,3.6500000953674316,3.4200000762939453,3.5199999809265137,2.5086770057678223,153500
1999-10-07,3.700000047683716,3.75,3.559999942779541,3.569999933242798,2.544311761856079,98500
1999-10-08,3.5999999046325684,3.5999999046325684,3.450000047683716,3.450000047683716,2.458789110183716,104500
1999-10-11,3.9000000953674316,3.990000009536743,3.5799999237060547,3.5999999046325684,2.565692186355591,236500
1999-10-12,3.759999990463257,3.799999952316284,3.5799999237060547,3.5999999046325684,2.565692186355591,197000
1999-10-13,3.5999999046325684,3.7799999713897705,3.5999999046325684,3.7100000381469727,2.6440889835357666,102500
1999-10-14,3.5999999046325684,3.799999952316284,3.5799999237060547,3.5999999046325684,2.565692186355591,164000
1999-10-15,3.5999999046325684,3.5999999046325684,3.4000000953674316,3.4100000858306885,2.430281400680542,135500
1999-10-18,3.700000047683716,3.700000047683716,3.450000047683716,3.5199999809265137,2.5086770057678223,58500
1999-10-19,3.5199999809265137,3.5199999809265137,3.5199999809265137,3.5199999809265137,2.5086770057678223,0
1999-10-20,3.5999999046325684,3.700000047683716,3.5999999046325684,3.609999895095825,2.572819709777832,83000
1999-10-21,3.7899999618530273,3.7899999618530273,3.559999942779541,3.5999999046325684,2.565692186355591,44500
1999-10-22,3.619999885559082,3.680000066757202,3.4600000381469727,3.4600000381469727,2.4659159183502197,90500
1999-10-25,3.799999952316284,3.799999952316284,3.5199999809265137,3.569999933242798,2.544311761856079,77500
1999-10-26,3.5999999046325684,3.5999999046325684,3.450000047683716,3.549999952316284,2.5300581455230713,56000
1999-10-27,3.509999990463257,3.6700000762939453,3.509999990463257,3.5899999141693115,2.558566093444824,26500
1999-10-28,3.5,3.5999999046325684,3.5,3.5399999618530273,2.5229310989379883,19000
1999-10-29,3.5,3.549999952316284,3.359999895095825,3.490000009536743,2.4872965812683105,101000
1999-11-01,3.4000000953674316,3.4200000762939453,3.299999952316284,3.3399999141693115,2.38039231300354,13500
1999-11-02,3.299999952316284,3.5,3.200000047683716,3.25,2.3162505626678467,170500
1999-11-03,3.3499999046325684,3.3499999046325684,3.240000009536743,3.240000009536743,2.3091230392456055,18000
1999-11-04,3.369999885559082,3.4800000190734863,3.200000047683716,3.200000047683716,2.280616044998169,114500
1999-11-05,3.25,3.25,3.130000114440918,3.1500000953674316,2.244981288909912,39000
1999-11-08,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,2.244981288909912,0
1999-11-09,3.2799999713897705,3.2799999713897705,3.200000047683716,3.2799999713897705,2.3376312255859375,11500
1999-11-10,3.2799999713897705,3.2799999713897705,3.2799999713897705,3.2799999713897705,2.3376312255859375,0
1999-11-11,3.25,3.299999952316284,3.2300000190734863,3.259999990463257,2.3233771324157715,10000
1999-11-12,3.25,3.3499999046325684,3.2300000190734863,3.299999952316284,2.3518853187561035,50000
1999-11-15,3.25,3.25,3.200000047683716,3.25,2.3162505626678467,31500
1999-11-16,3.200000047683716,3.25,3.200000047683716,3.240000009536743,2.3091230392456055,36000
1999-11-17,3.3499999046325684,3.3499999046325684,3.200000047683716,3.25,2.3162505626678467,11500
1999-11-18,3.200000047683716,3.25,3.200000047683716,3.2100000381469727,2.287743091583252,11000
1999-11-19,3.200000047683716,3.2100000381469727,3.1600000858306885,3.200000047683716,2.280616044998169,17500
1999-11-22,3.25,3.25,3.200000047683716,3.200000047683716,2.280616044998169,51500
1999-11-23,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,2.280616044998169,0
1999-11-24,3.200000047683716,3.25,3.180000066757202,3.2300000190734863,2.3019967079162598,24500
1999-11-25,3.180000066757202,3.240000009536743,3.180000066757202,3.2100000381469727,2.287743091583252,31500
1999-11-26,3.299999952316284,3.4600000381469727,3.299999952316284,3.3499999046325684,2.3875198364257812,46000
1999-11-29,3.4000000953674316,3.4000000953674316,3.3299999237060547,3.3299999237060547,2.373265504837036,52500
1999-11-30,3.4000000953674316,3.4000000953674316,3.259999990463257,3.2899999618530273,2.3447577953338623,20000
1999-12-01,3.4000000953674316,3.450000047683716,3.200000047683716,3.359999895095825,2.394646167755127,37000
1999-12-02,3.3399999141693115,3.5,3.3399999141693115,3.430000066757202,2.444535493850708,42500
1999-12-03,3.5199999809265137,3.7799999713897705,3.4600000381469727,3.700000047683716,2.6369621753692627,177000
1999-12-06,4.599999904632568,4.619999885559082,4.389999866485596,4.619999885559082,3.2926390171051025,536000
1999-12-07,4.949999809265137,4.980000019073486,4.900000095367432,4.96999979019165,3.542081117630005,1009500
1999-12-08,5.199999809265137,5.300000190734863,4.599999904632568,4.599999904632568,3.278385639190674,937000
1999-12-09,4.260000228881836,4.760000228881836,4.25,4.559999942779541,3.2498769760131836,262500
1999-12-10,4.300000190734863,4.590000152587891,4.199999809265137,4.300000190734863,3.06457781791687,313000
1999-12-13,4.389999866485596,4.639999866485596,4.389999866485596,4.559999942779541,3.2498769760131836,316000
1999-12-14,4.5,4.590000152587891,4.389999866485596,4.400000095367432,3.1358468532562256,361500
1999-12-15,4.119999885559082,4.639999866485596,4.119999885559082,4.480000019073486,3.1928627490997314,181000
